,X.1,X,Chamber,Chamber_pos,FishID,sex,pop,Channel,length,mass,mass_kg,Date,Temp,Weekday,Replicate,fitSlope,r_squared,MO2_mg_hr,MO2_mg_hr_kg,fifth_perc_MO2_mg_hr,fifth_perc_MO2_mg_hr_kg,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,Sensor_Name,slope_background_avg,fitSlope_background_corrected,MO2_mg_hr_background_corrected,MO2_mg_hr_kg_backgroun_corrected,fifth_perc_MO2_mg_hr_background_corrected,fifth_perc_MO2_mg_hr_kg_background_corrected,tenth_perc_MO2_mg_hr_background_corrected,tenth_perc_MO2_mg_hr_kg_background_corrected
649,649,649,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,57,12.65114959,0.99766479,8.778480885,756.7655935,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,10.33361836,7.170373777,618.1356704,4.219653636,363.7632445,4.381040781,377.6759294
650,650,650,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,59,10.63941339,0.995513726,7.382561275,636.4276961,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,8.321882158,5.774454167,497.797773,4.219653636,363.7632445,4.381040781,377.6759294
651,651,651,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,61,11.29793977,0.998393606,7.839504833,675.8193821,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,8.980408545,6.231397724,537.189459,4.219653636,363.7632445,4.381040781,377.6759294
652,652,652,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,63,9.80350432,0.99934832,6.802534005,586.4253453,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.485973093,5.194426897,447.7954222,4.219653636,363.7632445,4.381040781,377.6759294
653,653,653,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,65,10.32811396,0.992235254,7.166554338,617.8064085,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,8.010582731,5.55844723,479.1764854,4.219653636,363.7632445,4.381040781,377.6759294
654,654,654,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,67,9.786761463,0.998593748,6.790916338,585.4238222,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.469230236,5.18280923,446.7938991,4.219653636,363.7632445,4.381040781,377.6759294
655,655,655,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,69,9.268657229,0.99808685,6.431410027,554.4318989,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.951126002,4.823302919,415.8019758,4.219653636,363.7632445,4.381040781,377.6759294
656,656,656,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,71,9.918444366,0.999660585,6.882289524,593.3008211,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.600913139,5.274182416,454.670898,4.219653636,363.7632445,4.381040781,377.6759294
657,657,657,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,73,9.937742873,0.997294624,6.895680526,594.4552178,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.620211646,5.287573418,455.8252947,4.219653636,363.7632445,4.381040781,377.6759294
658,658,658,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,75,11.70457614,0.993531975,8.121664928,700.1435283,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,9.387044912,6.51355782,561.5136051,4.219653636,363.7632445,4.381040781,377.6759294
659,659,659,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,77,12.99914853,0.992200604,9.019953174,777.5821702,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,10.6816173,7.411846066,638.9522471,4.219653636,363.7632445,4.381040781,377.6759294
660,660,660,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,79,9.48595747,0.999749717,6.582192057,567.4303497,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.168426243,4.974084949,428.8004266,4.219653636,363.7632445,4.381040781,377.6759294
661,661,661,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,81,10.18611001,0.996222332,7.068019504,609.3120262,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.868578785,5.459912396,470.6821031,4.219653636,363.7632445,4.381040781,377.6759294
662,662,662,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,83,11.41211756,0.993484772,7.91873143,682.6492612,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,9.094586334,6.310624322,544.0193381,4.219653636,363.7632445,4.381040781,377.6759294
663,663,663,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,85,10.07019572,0.996622316,6.98758797,602.3782733,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.752664496,5.379480862,463.7483502,4.219653636,363.7632445,4.381040781,377.6759294
664,664,664,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,87,9.93781197,0.997794395,6.895728472,594.4593511,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.620280743,5.287621364,455.8294279,4.219653636,363.7632445,4.381040781,377.6759294
665,665,665,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,89,9.620448964,0.998470445,6.675514091,575.4753527,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.302917737,5.067406983,436.8454296,4.219653636,363.7632445,4.381040781,377.6759294
666,666,666,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,91,11.53608077,0.981962528,8.004748014,690.064484,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,9.218549544,6.396640906,551.4345608,4.219653636,363.7632445,4.381040781,377.6759294
667,667,667,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,93,10.14533196,0.99793516,7.039724103,606.8727675,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.827800732,5.431616995,468.2428444,4.219653636,363.7632445,4.381040781,377.6759294
668,668,668,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,95,9.062106242,0.999168729,6.288086776,542.0764462,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.744575015,4.679979668,403.4465231,4.219653636,363.7632445,4.381040781,377.6759294
669,669,669,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,97,8.432354467,0.997258936,5.851109577,504.405998,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.11482324,4.243002469,365.7760749,4.219653636,363.7632445,4.381040781,377.6759294
670,670,670,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,99,8.833805305,0.997916251,6.129671496,528.4199565,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.516274078,4.521564388,389.7900334,4.219653636,363.7632445,4.381040781,377.6759294
671,671,671,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,101,8.891381024,0.9946521,6.169622596,531.8640169,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.573849797,4.561515488,393.2340938,4.219653636,363.7632445,4.381040781,377.6759294
672,672,672,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,103,11.04590597,0.993750763,7.664621599,660.7432413,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,8.728374738,6.056514491,522.1133181,4.219653636,363.7632445,4.381040781,377.6759294
673,673,673,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,105,12.06246883,0.990399077,8.370002369,721.5519284,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,9.7449376,6.761895261,582.9220053,4.219653636,363.7632445,4.381040781,377.6759294
674,674,674,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,107,8.990504612,0.998306534,6.238403265,537.7933849,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.672973385,4.630296156,399.1634618,4.219653636,363.7632445,4.381040781,377.6759294
675,675,675,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,109,9.691418469,0.997337062,6.724758978,579.7206016,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.373887242,5.11665187,441.0906785,4.219653636,363.7632445,4.381040781,377.6759294
676,676,676,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,111,9.786082451,0.993877,6.79044518,585.3832052,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.468551224,5.182338072,446.7532821,4.219653636,363.7632445,4.381040781,377.6759294
677,677,677,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,113,8.763749184,0.996378453,6.081060394,524.2293443,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.446217957,4.472953286,385.5994212,4.219653636,363.7632445,4.381040781,377.6759294
678,678,678,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,115,8.950430803,0.995544765,6.210596529,535.3962525,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.632899576,4.602489421,396.7663294,4.219653636,363.7632445,4.381040781,377.6759294
679,679,679,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,117,9.261160795,0.995028612,6.426208342,553.9834778,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.943629568,4.818101234,415.3535547,4.219653636,363.7632445,4.381040781,377.6759294
680,680,680,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,119,8.376272332,0.994550046,5.812194856,501.0512807,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.058741105,4.204087748,362.4213576,4.219653636,363.7632445,4.381040781,377.6759294
681,681,681,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,121,8.067050018,0.9950491,5.597629203,482.5542417,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,5.749518791,3.989522095,343.9243185,4.219653636,363.7632445,4.381040781,377.6759294
682,682,682,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,123,8.04645523,0.991207721,5.583338726,481.322304,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,5.728924003,3.975231618,342.6923809,4.219653636,363.7632445,4.381040781,377.6759294
683,683,683,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,125,7.873049454,0.9935164,5.46301454,470.9495293,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,5.555518227,3.854907432,332.3196062,4.219653636,363.7632445,4.381040781,377.6759294
684,684,684,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,127,8.523688314,0.996403009,5.914485037,509.8693997,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.206157087,4.306377928,371.2394766,4.219653636,363.7632445,4.381040781,377.6759294
685,685,685,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,129,8.58108583,0.996780877,5.954312485,513.3028004,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.263554603,4.346205377,374.6728773,4.219653636,363.7632445,4.381040781,377.6759294
686,686,686,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,131,9.143410863,0.987203652,6.344503077,546.9399204,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.825879636,4.736395969,408.3099973,4.219653636,363.7632445,4.381040781,377.6759294
687,687,687,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,133,8.643839841,0.995645166,5.99785674,517.0566155,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,6.326308614,4.389749632,378.4266924,4.219653636,363.7632445,4.381040781,377.6759294
688,688,688,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,135,11.67646202,0.996047505,8.102156879,698.4617999,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,9.358930794,6.494049771,559.8318768,4.219653636,363.7632445,4.381040781,377.6759294
689,689,689,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,137,9.459344132,0.995239325,6.563725381,565.8383949,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.141812905,4.955618273,427.2084718,4.219653636,363.7632445,4.381040781,377.6759294
690,690,690,10,b,P2G3R4,F,NOC,5,72,11.6,0.0116,5-Aug,28,Monday,139,9.613017089,0.997913586,6.670357202,575.0307933,5.827760744,502.3931676,5.989147889,516.3058525,5,2.317531227,7.295485862,5.062250094,436.4008702,4.219653636,363.7632445,4.381040781,377.6759294
691,691,691,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,2,23.43466692,0.999167272,15.8470842,761.8790481,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,19.97297513,13.50620513,649.3367852,6.619853915,318.2622074,6.926794934,333.0189872
692,692,692,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,4,25.02423429,0.990713259,16.92198781,813.5571061,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,21.5625425,14.58110874,701.0148432,6.619853915,318.2622074,6.926794934,333.0189872
693,693,693,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,6,12.46645694,0.999143015,8.43011738,405.2941048,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,9.004765156,6.089238313,292.751842,6.619853915,318.2622074,6.926794934,333.0189872
694,694,694,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,8,17.73757951,0.996593618,11.99457696,576.662354,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,14.27588772,9.653697896,464.1200912,6.619853915,318.2622074,6.926794934,333.0189872
695,695,695,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,10,18.64800849,0.999568042,12.61023089,606.2611006,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,15.1863167,10.26935182,493.7188377,6.619853915,318.2622074,6.926794934,333.0189872
696,696,696,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,12,20.53309717,0.998317965,13.8849731,667.5467837,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,17.07140538,11.54409403,555.0045208,6.619853915,318.2622074,6.926794934,333.0189872
697,697,697,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,14,18.33904856,0.999066272,12.40130477,596.2165756,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,14.87735677,10.06042571,483.6743128,6.619853915,318.2622074,6.926794934,333.0189872
698,698,698,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,16,18.77078278,0.996414119,12.69325381,610.2525872,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,15.30909099,10.35237475,497.7103243,6.619853915,318.2622074,6.926794934,333.0189872
699,699,699,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,18,17.5739672,0.99782333,11.88393839,571.343192,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,14.11227541,9.543059326,458.8009291,6.619853915,318.2622074,6.926794934,333.0189872
700,700,700,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,20,18.60013155,0.996946137,12.57785536,604.7045844,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,15.13843976,10.23697629,492.1623216,6.619853915,318.2622074,6.926794934,333.0189872
701,701,701,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,22,20.12246848,0.993995052,13.60729613,654.1969291,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,16.66077669,11.26641706,541.6546663,6.619853915,318.2622074,6.926794934,333.0189872
702,702,702,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,24,17.10267731,0.998124182,11.56524086,556.0211951,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.64098552,9.224361791,443.4789323,6.619853915,318.2622074,6.926794934,333.0189872
703,703,703,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,26,15.8731901,0.999660446,10.7338321,516.0496204,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,12.41149832,8.392953037,403.5073575,6.619853915,318.2622074,6.926794934,333.0189872
704,704,704,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,28,16.55334996,0.99900268,11.19377252,538.1621406,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.09165817,8.852893456,425.6198777,6.619853915,318.2622074,6.926794934,333.0189872
705,705,705,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,30,16.09388341,0.999752926,10.88307022,523.2245297,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,12.63219163,8.542191149,410.6822668,6.619853915,318.2622074,6.926794934,333.0189872
706,706,706,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,32,15.94300572,0.99941079,10.7810431,518.3193797,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,12.48131393,8.440164029,405.7771168,6.619853915,318.2622074,6.926794934,333.0189872
707,707,707,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,34,14.10058294,0.999734481,9.535152598,458.420798,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.63889115,7.194273531,345.8785351,6.619853915,318.2622074,6.926794934,333.0189872
708,708,708,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,36,13.47929444,0.997485425,9.115022403,438.2222309,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.01760265,6.774143335,325.679968,6.619853915,318.2622074,6.926794934,333.0189872
709,709,709,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,38,16.60287297,0.996170852,11.22726117,539.7721717,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.14118118,8.886382103,427.2299088,6.619853915,318.2622074,6.926794934,333.0189872
710,710,710,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,40,19.88260218,0.995166158,13.44509278,646.3986913,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,16.4209104,11.10421371,533.8564284,6.619853915,318.2622074,6.926794934,333.0189872
711,711,711,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,42,17.10130363,0.986158963,11.56431195,555.9765359,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.63961184,9.223432879,443.434273,6.619853915,318.2622074,6.926794934,333.0189872
712,712,712,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,44,14.38908433,0.999392736,9.730244165,467.8002003,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.92739255,7.389365098,355.2579374,6.619853915,318.2622074,6.926794934,333.0189872
713,713,713,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,46,14.83222794,0.998672188,10.02990851,482.2071397,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,11.37053615,7.689029438,369.6648768,6.619853915,318.2622074,6.926794934,333.0189872
714,714,714,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,48,16.9664233,0.995912776,11.47310263,551.5914727,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.50473152,9.132223564,439.0492098,6.619853915,318.2622074,6.926794934,333.0189872
715,715,715,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,50,14.56312821,0.997241947,9.847936809,473.4585004,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,11.10143642,7.507057741,360.9162376,6.619853915,318.2622074,6.926794934,333.0189872
716,716,716,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,52,18.92451311,0.98563765,12.79720995,615.2504785,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,15.46282132,10.45633089,502.7082156,6.619853915,318.2622074,6.926794934,333.0189872
717,717,717,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,54,25.59827115,0.998741921,17.31016531,832.2194861,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,22.13657936,14.96928624,719.6772233,6.619853915,318.2622074,6.926794934,333.0189872
718,718,718,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,56,16.94619842,0.998159954,11.45942608,550.933946,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.48450663,9.11854701,438.3916831,6.619853915,318.2622074,6.926794934,333.0189872
719,719,719,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,58,14.98041934,0.997481926,10.13011909,487.0249561,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,11.51872755,7.78924002,374.4826932,6.619853915,318.2622074,6.926794934,333.0189872
720,720,720,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,60,19.6239667,0.98317585,13.27019725,637.9902526,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,16.16227491,10.92931819,525.4479898,6.619853915,318.2622074,6.926794934,333.0189872
721,721,721,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,62,15.00404975,0.998802851,10.14609854,487.7931989,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,11.54235796,7.80521947,375.2509361,6.619853915,318.2622074,6.926794934,333.0189872
722,722,722,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,64,13.60187617,0.998721824,9.19791511,442.2074572,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.14018438,6.857036042,329.6651943,6.619853915,318.2622074,6.926794934,333.0189872
723,723,723,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,66,13.63876004,0.998572752,9.222856866,443.4065801,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.17706825,6.881977798,330.8643172,6.619853915,318.2622074,6.926794934,333.0189872
724,724,724,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,68,16.58560369,0.999319393,11.21558327,539.210734,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,13.1239119,8.8747042,426.6684712,6.619853915,318.2622074,6.926794934,333.0189872
725,725,725,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,70,14.39680599,0.999337041,9.735465737,468.0512373,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,10.93511421,7.394586669,355.5089745,6.619853915,318.2622074,6.926794934,333.0189872
726,726,726,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,72,16.00494928,0.998565901,10.82293082,520.3332126,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,12.54325749,8.482051754,407.7909497,6.619853915,318.2622074,6.926794934,333.0189872
727,727,727,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,74,15.38386887,0.998917352,10.40294134,500.1414108,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,11.92217708,8.062062276,387.5991479,6.619853915,318.2622074,6.926794934,333.0189872
728,728,728,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,76,18.53434049,0.991345726,12.53336586,602.5656664,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,15.0726487,10.19248679,490.0234035,6.619853915,318.2622074,6.926794934,333.0189872
729,729,729,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,78,13.09902247,0.995353531,8.857873369,425.8592966,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,9.637330679,6.516994301,313.3170337,6.619853915,318.2622074,6.926794934,333.0189872
730,730,730,11,a,R1O3P4,M,SOC,6,88,20.8,0.0208,5-Aug,28,Monday,80,16.21278727,0.997011212,10.96347586,527.0901856,8.960732982,430.8044703,9.267674002,445.5612501,6,3.461691788,12.75109548,8.622596792,414.5479227,6.619853915,318.2622074,6.926794934,333.0189872
